brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
skoda,Scala,2019,Manual,5,Petrol,145,49.6,1.0,15490
skoda,Superb,2017,Manual,20160,Petrol,145,54.3,1.4,17500
skoda,Fabia,2019,Manual,5736,Petrol,145,60.1,1.0,14495
skoda,Citigo,2017,Manual,25575,Petrol,0,67.3,1.0,6595
skoda,Yeti Outdoor,2016,Semi-Auto,17148,Petrol,125,51.4,1.2,12498
skoda,Superb,2017,Manual,18317,Petrol,30,56.5,1.4,16498
skoda,Fabia,2016,Semi-Auto,13518,Petrol,20,60.1,1.2,11998
skoda,Yeti Outdoor,2015,Semi-Auto,50863,Diesel,160,51.4,2.0,11698
skoda,Fabia,2017,Semi-Auto,20786,Petrol,150,60.1,1.2,10998
skoda,Citigo,2014,Manual,56831,Petrol,0,67.3,1.0,4998
skoda,Yeti Outdoor,2017,Manual,39138,Diesel,30,62.8,2.0,11995
skoda,Yeti Outdoor,2016,Manual,47513,Diesel,30,62.8,2.0,10995
skoda,Octavia,2017,Manual,5515,Petrol,145,58.9,1.0,11395
skoda,Octavia,2019,Manual,13870,Diesel,145,68.9,1.6,12698
skoda,Superb,2019,Semi-Auto,5264,Petrol,145,36.7,1.5,18998
skoda,Octavia,2019,Manual,13770,Diesel,145,67.3,1.6,14998
skoda,Octavia,2017,Manual,21032,Diesel,30,64.2,2.0,15985
skoda,Superb,2016,Manual,29032,Diesel,0,76.4,1.6,13985
skoda,Kodiaq,2019,Automatic,10993,Diesel,145,35.3,2.0,33250
skoda,Octavia,2019,Manual,14174,Petrol,145,60.1,1.0,13495
skoda,Octavia,2019,Manual,12284,Petrol,145,60.1,1.0,13495
skoda,Octavia,2019,Manual,16161,Petrol,145,60.1,1.0,13495
skoda,Octavia,2019,Manual,15446,Petrol,145,60.1,1.0,13495
skoda,Fabia,2019,Manual,1455,Petrol,145,52.3,1.0,11900
skoda,Karoq,2019,Manual,322,Diesel,145,42.8,2.0,27000
skoda,Octavia,2015,Manual,5591,Petrol,30,53.3,1.4,10000
skoda,Yeti Outdoor,2017,Manual,18480,Petrol,145,51.4,1.2,13000
skoda,Fabia,2016,Manual,22639,Petrol,20,60.1,1.2,8000
skoda,Fabia,2017,Semi-Auto,21093,Petrol,145,60.1,1.2,11900
skoda,Fabia,2019,Manual,2841,Petrol,145,60.1,1.0,14000
skoda,Kodiaq,2018,Manual,8685,Petrol,145,40.9,1.4,22500
skoda,Kodiaq,2017,Manual,19216,Petrol,145,46.3,1.4,17200
skoda,Fabia,2016,Manual,25832,Petrol,20,60.1,1.2,8200
skoda,Octavia,2018,Automatic,7716,Petrol,145,55.4,1.5,14995
skoda,Octavia,2018,Manual,14370,Petrol,145,60.1,1.0,12495
skoda,Octavia,2019,Manual,14408,Petrol,145,60.1,1.0,13495
skoda,Citigo,2018,Manual,10924,Petrol,145,64.2,1.0,7495
skoda,Fabia,2019,Manual,11125,Petrol,145,57.7,1.0,9995
skoda,Scala,2019,Semi-Auto,1901,Petrol,145,45.6,1.5,17485
skoda,Superb,2019,Semi-Auto,661,Diesel,145,62.8,2.0,24495
skoda,Yeti Outdoor,2017,Manual,21803,Diesel,30,62.8,2.0,12789
skoda,Kodiaq,2018,Automatic,17849,Petrol,145,44.8,1.4,22498
skoda,Kodiaq,2019,Automatic,4986,Diesel,145,35.3,2.0,33998
skoda,Octavia,2016,Semi-Auto,22472,Diesel,30,64.2,2.0,11890
skoda,Octavia,2017,Manual,14208,Petrol,145,58.9,1.0,12695
skoda,Kodiaq,2019,Manual,22190,Petrol,145,34.5,1.5,19995
skoda,Kodiaq,2019,Manual,1809,Diesel,145,52.3,2.0,28490
skoda,Superb,2019,Semi-Auto,2534,Diesel,145,47.1,2.0,26000
skoda,Scala,2019,Manual,1000,Diesel,145,57.7,1.6,18995
skoda,Superb,2019,Semi-Auto,500,Petrol,145,38.2,2.0,28295
skoda,Octavia,2019,Manual,150,Diesel,145,54.3,2.0,20490
skoda,Octavia,2019,Semi-Auto,1000,Diesel,145,54.3,2.0,22390
skoda,Kamiq,2020,Semi-Auto,500,Petrol,145,43.5,1.5,23295
skoda,Octavia,2017,Manual,37398,Diesel,20,70.6,2.0,10995
skoda,Superb,2018,Manual,24757,Diesel,145,65.7,2.0,15395
skoda,Fabia,2015,Manual,17866,Petrol,20,60.1,1.2,7995
skoda,Citigo,2016,Manual,16093,Petrol,20,62.8,1.0,6250
skoda,Octavia,2018,Manual,5614,Petrol,150,58.9,1.0,11800
skoda,Superb,2018,Manual,21322,Diesel,145,64.2,2.0,15995
skoda,Superb,2017,Manual,39780,Diesel,145,64.2,2.0,16995
skoda,Octavia,2018,Manual,17739,Diesel,145,68.9,1.6,12498
skoda,Karoq,2018,Manual,12008,Diesel,145,62.8,1.6,17298
skoda,Karoq,2018,Manual,15901,Petrol,145,51.4,1.5,18798
skoda,Octavia,2016,Manual,53617,Petrol,30,55.4,1.4,9298
skoda,Superb,2016,Semi-Auto,59585,Diesel,30,62.8,2.0,11998
skoda,Yeti Outdoor,2017,Manual,29637,Diesel,30,62.8,2.0,12500
skoda,Citigo,2016,Manual,23757,Petrol,20,62.8,1.0,5936
skoda,Octavia,2017,Manual,28713,Diesel,20,70.6,2.0,12250
skoda,Octavia,2018,Manual,33081,Diesel,150,62.8,2.0,14998
skoda,Citigo,2017,Manual,6889,Petrol,150,64.2,1.0,7295
skoda,Superb,2019,Semi-Auto,136,Diesel,150,62.8,2.0,23495
skoda,Kodiaq,2017,Manual,18652,Petrol,150,46.3,1.4,16995
skoda,Yeti Outdoor,2017,Manual,19298,Petrol,125,51.4,1.2,12500
skoda,Superb,2019,Semi-Auto,8545,Diesel,145,62.8,2.0,18998
skoda,Octavia,2018,Manual,12290,Diesel,145,68.9,1.6,12698
skoda,Superb,2017,Semi-Auto,27973,Petrol,160,45.6,2.0,17304
skoda,Rapid,2018,Manual,15258,Petrol,145,61.4,1.0,10895
skoda,Fabia,2017,Manual,42007,Diesel,20,70.6,1.4,8976
skoda,Yeti Outdoor,2017,Semi-Auto,39885,Diesel,160,51.4,2.0,13618
skoda,Fabia,2016,Manual,22150,Petrol,20,60.1,1.2,7790
skoda,Scala,2020,Manual,1652,Petrol,145,47.9,1.5,19952
skoda,Fabia,2016,Manual,45399,Diesel,0,78.6,1.4,7862
skoda,Fabia,2016,Manual,30740,Petrol,20,60.1,1.0,5860
skoda,Citigo,2016,Manual,11510,Petrol,20,62.8,1.0,6373
skoda,Fabia,2016,Manual,32257,Petrol,20,60.1,1.2,9125
skoda,Yeti Outdoor,2017,Manual,34989,Petrol,125,51.4,1.2,11713
skoda,Fabia,2017,Manual,7130,Petrol,150,60.1,1.2,8567
skoda,Rapid,2014,Manual,34200,Petrol,125,52.3,1.2,6682
skoda,Fabia,2017,Manual,31398,Petrol,145,60.1,1.2,8372
skoda,Octavia,2014,Manual,43756,Diesel,20,68.9,2.0,8752
skoda,Karoq,2019,Automatic,4910,Diesel,145,42.8,2.0,27123
skoda,Karoq,2019,Automatic,3499,Diesel,145,62.8,1.6,19944
skoda,Kodiaq,2019,Automatic,7691,Diesel,145,37.2,2.0,29136
skoda,Karoq,2019,Manual,7328,Diesel,145,62.8,1.6,18513
skoda,Yeti Outdoor,2014,Semi-Auto,42400,Diesel,200,44.8,2.0,10673
skoda,Kodiaq,2017,Manual,16425,Petrol,145,46.3,1.4,17146
skoda,Fabia,2019,Manual,2407,Petrol,145,51.4,1.0,11611
skoda,Scala,2019,Automatic,5860,Diesel,145,54.3,1.6,17925
skoda,Superb,2017,Semi-Auto,60273,Diesel,145,61.4,2.0,15968
skoda,Octavia,2019,Automatic,3461,Petrol,145,45.6,1.5,18738
skoda,Scala,2019,Manual,3257,Petrol,145,49.6,1.0,16713
skoda,Kamiq,2019,Manual,2300,Petrol,145,47.9,1.0,17169
skoda,Kamiq,2019,Automatic,2970,Petrol,145,45.6,1.0,17479
skoda,Kamiq,2019,Manual,1500,Petrol,145,47.1,1.0,18944
skoda,Fabia,2016,Manual,38365,Petrol,20,60.1,1.2,8100
skoda,Fabia,2016,Manual,35108,Petrol,20,60.1,1.2,7584
skoda,Citigo,2018,Manual,10390,Petrol,145,64.2,1.0,7900
skoda,Kodiaq,2018,Automatic,23689,Petrol,145,44.8,1.4,20000
skoda,Fabia,2018,Manual,6207,Petrol,145,60.1,1.0,11000
skoda,Octavia,2019,Semi-Auto,2778,Diesel,145,70.6,1.6,19000
skoda,Superb,2019,Automatic,4200,Petrol,145,36.7,1.5,18045
skoda,Superb,2019,Manual,4776,Petrol,145,40.9,1.5,16416
skoda,Karoq,2019,Manual,3600,Diesel,145,42.8,2.0,25626
skoda,Octavia,2019,Manual,2876,Diesel,145,53.3,2.0,18767
skoda,Superb,2019,Automatic,6638,Diesel,145,48.7,2.0,24143
skoda,Fabia,2019,Manual,2140,Petrol,145,61.4,1.0,11883
skoda,Superb,2020,Semi-Auto,9500,Hybrid,135,188.3,1.4,28084
skoda,Superb,2019,Semi-Auto,1949,Petrol,150,39.2,1.5,26592
skoda,Kodiaq,2019,Automatic,6940,Petrol,150,34.0,1.5,22984
skoda,Fabia,2019,Manual,11498,Petrol,150,57.7,1.0,10167
skoda,Kodiaq,2019,Automatic,4533,Diesel,145,39.2,2.0,30000
skoda,Octavia,2019,Semi-Auto,5988,Diesel,145,55.4,2.0,24000
skoda,Yeti,2013,Manual,58077,Diesel,200,46.3,2.0,6995
skoda,Rapid,2016,Manual,31220,Diesel,0,67.3,1.6,8498
skoda,Octavia,2018,Manual,29806,Diesel,145,65.7,2.0,15598
skoda,Rapid,2019,Manual,14837,Petrol,145,58.9,1.0,9498
skoda,Fabia,2016,Manual,27003,Petrol,20,60.1,1.2,7895
skoda,Kodiaq,2018,Automatic,32274,Diesel,145,49.6,2.0,20790
skoda,Octavia,2019,Semi-Auto,8685,Petrol,145,61.4,1.0,12998
skoda,Fabia,2019,Manual,12395,Petrol,150,57.7,1.0,10112
skoda,Octavia,2019,Semi-Auto,11548,Diesel,150,70.6,1.6,14750
skoda,Octavia,2019,Semi-Auto,10429,Petrol,150,57.7,1.0,14937
skoda,Fabia,2019,Manual,12523,Petrol,150,57.7,1.0,10207
skoda,Fabia,2019,Manual,10720,Petrol,150,57.7,1.0,10216
skoda,Kodiaq,2019,Automatic,14507,Petrol,150,31.7,2.0,25971
skoda,Kodiaq,2019,Manual,15,Diesel,150,42.2,2.0,25226
skoda,Fabia,2019,Manual,15,Petrol,145,51.4,1.0,11998
skoda,Octavia,2019,Semi-Auto,15,Petrol,145,47.9,2.0,24698
skoda,Scala,2019,Semi-Auto,15,Diesel,145,54.3,1.6,18498
skoda,Fabia,2019,Manual,15,Petrol,145,61.4,1.0,14298
skoda,Fabia,2019,Manual,2841,Petrol,145,60.1,1.0,14499
skoda,Superb,2019,Semi-Auto,2566,Petrol,145,38.2,2.0,26000
skoda,Octavia,2020,Manual,108,Diesel,145,54.3,2.0,21000
skoda,Yeti,2013,Manual,59006,Diesel,205,47.1,2.0,8000
skoda,Karoq,2019,Manual,766,Diesel,145,42.8,2.0,30000
skoda,Octavia,2019,Manual,4301,Petrol,145,60.1,1.0,16500
skoda,Scala,2019,Semi-Auto,1211,Petrol,145,45.6,1.5,18000
skoda,Superb,2019,Semi-Auto,14831,Petrol,145,36.7,1.5,17498
skoda,Octavia,2015,Manual,46709,Diesel,20,68.9,2.0,9498
skoda,Kodiaq,2017,Automatic,17984,Diesel,145,56.5,2.0,19498
skoda,Fabia,2016,Manual,14946,Petrol,20,60.1,1.2,9655
skoda,Octavia,2017,Manual,30465,Petrol,145,54.3,1.4,11903
skoda,Citigo,2016,Manual,42877,Petrol,20,62.8,1.0,5967
skoda,Kodiaq,2019,Automatic,9049,Diesel,145,42.2,2.0,24798
skoda,Superb,2019,Manual,20632,Diesel,145,64.2,2.0,18498
skoda,Fabia,2017,Manual,12141,Petrol,150,60.1,1.2,8600
skoda,Fabia,2016,Manual,43562,Petrol,20,60.1,1.0,5998
skoda,Kodiaq,2019,Manual,2422,Diesel,145,52.3,2.0,25998
skoda,Octavia,2017,Manual,48067,Diesel,0,74.3,1.6,10498
skoda,Octavia,2019,Semi-Auto,13763,Petrol,145,61.4,1.0,12798
skoda,Yeti Outdoor,2017,Semi-Auto,18166,Petrol,125,51.4,1.2,12998
skoda,Octavia,2014,Manual,52847,Diesel,20,68.9,2.0,8498
skoda,Octavia,2016,Manual,39711,Diesel,20,70.6,2.0,10498
skoda,Superb,2019,Manual,50,Petrol,145,40.9,1.5,16498
skoda,Octavia,2019,Semi-Auto,50,Petrol,145,47.9,2.0,17998
skoda,Octavia,2019,Semi-Auto,50,Diesel,145,67.3,2.0,18498
skoda,Kodiaq,2017,Automatic,17816,Petrol,145,44.8,1.4,23498
skoda,Octavia,2019,Semi-Auto,50,Petrol,145,47.9,2.0,23998
skoda,Superb,2016,Semi-Auto,54745,Diesel,30,62.8,2.0,11698
skoda,Karoq,2019,Manual,5773,Diesel,145,42.8,2.0,18222
skoda,Octavia,2019,Automatic,7044,Petrol,145,35.8,2.0,19785
skoda,Superb,2020,Semi-Auto,150,Petrol,145,38.7,2.0,29874
skoda,Scala,2020,Manual,1652,Diesel,145,57.7,1.6,16957
skoda,Karoq,2020,Manual,652,Petrol,145,43.5,1.0,19541
skoda,Superb,2020,Semi-Auto,150,Diesel,145,47.1,2.0,31736
skoda,Octavia,2020,Semi-Auto,1652,Diesel,145,54.3,2.0,19819
skoda,Superb,2019,Semi-Auto,1989,Diesel,150,47.9,1.6,21998
skoda,Superb,2016,Manual,31315,Diesel,20,68.9,2.0,12998
skoda,Yeti Outdoor,2017,Manual,21803,Diesel,30,62.8,2.0,12789
skoda,Fabia,2016,Manual,32513,Petrol,20,60.1,1.2,6934
skoda,Citigo,2017,Manual,6918,Petrol,0,68.9,1.0,7999
skoda,Fabia,2019,Manual,14548,Petrol,145,61.4,1.0,11980
skoda,Octavia,2015,Manual,30959,Diesel,30,62.8,2.0,14577
skoda,Kodiaq,2019,Automatic,16004,Petrol,145,34.0,1.5,21798
skoda,Karoq,2019,Manual,101,Diesel,150,50.4,2.0,20498
skoda,Citigo,2016,Manual,15118,Petrol,20,62.8,1.0,6698
skoda,Octavia,2016,Manual,22044,Petrol,30,55.4,1.4,11298
skoda,Superb,2016,Manual,26406,Diesel,20,68.9,2.0,14698
skoda,Superb,2017,Semi-Auto,19674,Diesel,145,70.6,1.6,14498
skoda,Superb,2015,Manual,43865,Diesel,20,67.3,2.0,12998
skoda,Octavia,2017,Semi-Auto,18182,Diesel,145,72.4,1.6,11998
skoda,Octavia,2019,Semi-Auto,17570,Diesel,145,72.4,1.6,13298
skoda,Kodiaq,2019,Automatic,14971,Petrol,145,34.0,1.5,21798
skoda,Octavia,2018,Manual,9501,Petrol,145,60.1,1.0,12998
skoda,Octavia,2016,Semi-Auto,46770,Diesel,30,64.2,2.0,10710
skoda,Superb,2016,Manual,19932,Diesel,20,68.9,2.0,14998
skoda,Superb,2016,Manual,58222,Diesel,0,76.4,1.6,11398
skoda,Fabia,2015,Manual,32624,Diesel,0,83.1,1.4,7400
skoda,Yeti Outdoor,2017,Semi-Auto,13292,Petrol,125,51.4,1.2,14498
skoda,Superb,2018,Semi-Auto,13777,Petrol,145,43.5,2.0,20498
skoda,Octavia,2016,Semi-Auto,35013,Petrol,30,58.9,1.4,10498
skoda,Octavia,2017,Semi-Auto,36620,Diesel,145,62.8,2.0,12998
skoda,Octavia,2016,Manual,40211,Petrol,30,54.3,1.4,10998
skoda,Fabia,2015,Manual,45262,Diesel,0,80.7,1.4,7498
skoda,Octavia,2018,Manual,21831,Diesel,150,68.9,1.6,11998
skoda,Citigo,2016,Manual,27122,Petrol,0,68.9,1.0,6298
skoda,Octavia,2016,Manual,41649,Diesel,0,74.3,1.6,8998
skoda,Octavia,2019,Manual,15938,Petrol,145,60.1,1.0,13398
skoda,Fabia,2019,Manual,12089,Petrol,145,57.7,1.0,9398
skoda,Superb,2019,Semi-Auto,6299,Petrol,145,36.7,1.5,21998
skoda,Octavia,2016,Manual,46557,Diesel,30,64.2,2.0,12387
skoda,Octavia,2018,Manual,15740,Petrol,145,58.9,1.0,12297
skoda,Karoq,2018,Automatic,14360,Petrol,145,54.3,1.0,17510
skoda,Fabia,2016,Manual,17228,Petrol,20,60.1,1.2,8557
skoda,Octavia,2016,Semi-Auto,30738,Diesel,125,56.5,2.0,15516
skoda,Karoq,2018,Automatic,11615,Petrol,145,51.4,1.5,19911
skoda,Fabia,2017,Semi-Auto,21419,Petrol,145,60.1,1.2,10214
skoda,Yeti Outdoor,2016,Manual,66677,Diesel,145,53.3,2.0,9679
skoda,Kodiaq,2018,Manual,9044,Petrol,145,46.3,1.4,18043
skoda,Scala,2019,Manual,1813,Diesel,145,57.7,1.6,15495
skoda,Superb,2019,Automatic,2000,Diesel,145,49.6,1.6,21995
skoda,Octavia,2019,Semi-Auto,15687,Petrol,145,61.4,1.0,13898
skoda,Octavia,2019,Manual,14108,Petrol,145,60.1,1.0,13398
skoda,Fabia,2018,Manual,6108,Petrol,145,57.7,1.0,9298
skoda,Octavia,2018,Manual,15394,Diesel,145,67.3,1.6,13498
skoda,Octavia,2018,Manual,13730,Diesel,145,67.3,1.6,13598
skoda,Octavia,2019,Manual,14385,Petrol,145,60.1,1.0,13498
skoda,Fabia,2019,Manual,11427,Petrol,145,57.7,1.0,8898
skoda,Octavia,2019,Semi-Auto,18071,Diesel,145,70.6,1.6,14898
skoda,Kodiaq,2019,Automatic,16091,Diesel,145,42.2,2.0,24498
skoda,Scala,2019,Automatic,1500,Petrol,145,47.1,1.0,18995
skoda,Scala,2019,Manual,2000,Diesel,145,57.7,1.6,17995
skoda,Scala,2019,Manual,100,Diesel,145,57.7,1.6,16295
skoda,Octavia,2017,Manual,11354,Petrol,145,58.9,1.0,12095
skoda,Octavia,2019,Manual,7600,Petrol,145,60.1,1.0,14295
skoda,Kodiaq,2019,Automatic,7500,Diesel,145,37.2,2.0,31995
skoda,Citigo,2019,Manual,4163,Petrol,145,67.3,1.0,9295
skoda,Octavia,2017,Manual,41116,Petrol,150,58.9,1.0,9895
skoda,Fabia,2019,Manual,10450,Petrol,145,57.7,1.0,8898
skoda,Superb,2015,Semi-Auto,24617,Diesel,30,62.8,2.0,14998
skoda,Fabia,2017,Semi-Auto,6429,Petrol,20,60.1,1.2,11698
skoda,Citigo,2014,Manual,54917,Petrol,20,62.8,1.0,4698
skoda,Fabia,2016,Manual,29947,Petrol,20,60.1,1.2,7998
skoda,Citigo,2014,Manual,63589,Petrol,20,62.8,1.0,3998
skoda,Octavia,2018,Manual,8356,Petrol,145,60.1,1.0,12498
skoda,Octavia,2019,Semi-Auto,13845,Diesel,145,70.6,1.6,14898
skoda,Superb,2020,Semi-Auto,1548,Hybrid,135,188.3,1.4,28785
skoda,Fabia,2019,Manual,1470,Petrol,145,61.4,1.0,11291
skoda,Fabia,2017,Semi-Auto,27093,Petrol,145,61.4,1.0,10385
skoda,Octavia,2015,Manual,51015,Diesel,30,64.2,2.0,12485
skoda,Octavia,2019,Manual,11739,Diesel,145,68.9,1.6,13998
skoda,Octavia,2018,Manual,17504,Diesel,145,67.3,1.6,13498
skoda,Yeti,2016,Manual,36761,Diesel,30,62.8,2.0,9998
skoda,Citigo,2017,Automatic,8167,Petrol,150,64.2,1.0,8995
skoda,Kodiaq,2017,Manual,20922,Petrol,150,46.3,1.4,16495
skoda,Fabia,2017,Manual,5436,Petrol,150,60.1,1.2,8295
skoda,Octavia,2018,Manual,17858,Diesel,145,67.3,1.6,13498
skoda,Fabia,2018,Manual,20236,Petrol,150,64.2,1.0,7318
skoda,Scala,2019,Semi-Auto,95,Petrol,145,47.1,1.0,15985
skoda,Octavia,2016,Manual,50466,Diesel,30,62.8,2.0,13591
skoda,Citigo,2015,Manual,17384,Petrol,0,68.9,1.0,6295
skoda,Citigo,2019,Manual,14970,Petrol,150,67.3,1.0,7985
skoda,Superb,2020,Semi-Auto,15,Hybrid,140,201.8,1.4,34232
skoda,Fabia,2018,Manual,10772,Petrol,150,60.1,1.0,11995
skoda,Octavia,2019,Manual,10884,Diesel,145,68.9,1.6,13995
skoda,Octavia,2019,Semi-Auto,11754,Diesel,145,72.4,1.6,14495
skoda,Superb,2016,Manual,13000,Diesel,20,68.9,2.0,14595
skoda,Octavia,2017,Manual,23389,Diesel,150,65.7,2.0,12995
skoda,Superb,2017,Manual,21409,Diesel,145,58.9,2.0,16498
skoda,Octavia,2019,Semi-Auto,15640,Petrol,145,61.4,1.0,13998
skoda,Octavia,2019,Semi-Auto,14245,Diesel,145,72.4,1.6,13498
skoda,Octavia,2019,Semi-Auto,15425,Diesel,145,70.6,1.6,14998
skoda,Octavia,2019,Manual,14292,Petrol,145,60.1,1.0,13498
skoda,Octavia,2018,Manual,18822,Diesel,145,68.9,1.6,12998
skoda,Fabia,2018,Manual,9861,Petrol,145,57.7,1.0,9298
skoda,Superb,2017,Manual,47058,Diesel,0,76.4,1.6,11998
skoda,Fabia,2019,Manual,7770,Petrol,145,60.1,1.0,12998
skoda,Fabia,2019,Manual,3000,Petrol,145,57.7,1.0,10395
skoda,Fabia,2019,Manual,1500,Petrol,145,51.4,1.0,11995
skoda,Superb,2019,Automatic,5000,Petrol,145,38.2,2.0,29695
skoda,Fabia,2018,Manual,32013,Petrol,150,64.2,1.0,9524
skoda,Fabia,2018,Manual,9967,Petrol,145,57.7,1.0,9298
skoda,Octavia,2018,Manual,17937,Diesel,145,67.3,1.6,13798
skoda,Octavia,2016,Semi-Auto,30000,Diesel,30,62.8,2.0,14995
skoda,Octavia,2015,Manual,48000,Petrol,30,57.7,1.2,7495
skoda,Fabia,2017,Manual,8000,Petrol,20,60.1,1.2,8995
skoda,Superb,2019,Manual,11925,Petrol,145,40.9,1.5,16695
skoda,Octavia,2019,Manual,11613,Petrol,145,60.1,1.0,12595
skoda,Fabia,2019,Manual,3000,Petrol,145,57.7,1.0,10395
skoda,Octavia,2014,Manual,29450,Petrol,125,53.3,1.4,8395
skoda,Fabia,2020,Manual,950,Petrol,145,50.4,1.0,13650
skoda,Fabia,2020,Manual,495,Petrol,145,51.4,1.0,12985
skoda,Kodiaq,2020,Automatic,335,Diesel,145,45.6,2.0,26419
skoda,Superb,2019,Automatic,100,Petrol,145,38.2,2.0,26495
skoda,Kodiaq,2019,Automatic,500,Diesel,145,44.8,2.0,28995
skoda,Octavia,2019,Automatic,1800,Petrol,145,44.8,1.5,18495
skoda,Scala,2019,Automatic,10000,Diesel,145,54.3,1.6,20995
skoda,Fabia,2019,Manual,4700,Petrol,145,60.1,1.0,13295
skoda,Fabia,2017,Manual,4531,Petrol,145,64.2,1.0,9295
skoda,Scala,2019,Manual,5000,Petrol,145,49.6,1.0,14995
skoda,Octavia,2018,Manual,17228,Diesel,145,65.7,2.0,13498
skoda,Octavia,2016,Manual,18600,Diesel,20,68.9,2.0,12498
skoda,Superb,2019,Manual,23008,Diesel,145,65.7,2.0,17998
skoda,Superb,2019,Semi-Auto,3562,Diesel,150,47.9,1.6,20998
skoda,Octavia,2019,Manual,13141,Diesel,145,68.9,1.6,14498
skoda,Octavia,2018,Manual,22930,Diesel,145,68.9,1.6,12998
skoda,Octavia,2018,Manual,13891,Diesel,145,67.3,1.6,13998
skoda,Octavia,2019,Semi-Auto,14113,Petrol,145,61.4,1.0,13498
skoda,Octavia,2014,Manual,46152,Diesel,20,67.3,1.6,7498
skoda,Fabia,2016,Manual,17452,Petrol,20,60.1,1.2,8698
skoda,Yeti Outdoor,2014,Manual,25000,Diesel,200,48.7,2.0,10750
skoda,Fabia,2017,Semi-Auto,26176,Petrol,20,60.1,1.2,9708
skoda,Kamiq,2020,Semi-Auto,1575,Petrol,145,43.5,1.5,19885
skoda,Octavia,2020,Semi-Auto,895,Petrol,145,45.6,1.5,20880
skoda,Fabia,2020,Manual,785,Petrol,145,52.3,1.0,14731
skoda,Fabia,2020,Manual,985,Petrol,145,50.4,1.0,13430
skoda,Octavia,2017,Semi-Auto,25763,Petrol,145,57.7,1.4,12985
skoda,Octavia,2019,Manual,29,Petrol,145,36.7,2.0,19875
skoda,Octavia,2016,Semi-Auto,8349,Petrol,30,58.9,1.4,12498
skoda,Kodiaq,2018,Automatic,26360,Diesel,145,49.6,2.0,25500
skoda,Kodiaq,2017,Manual,21465,Diesel,145,51.4,2.0,21000
skoda,Octavia,2016,Semi-Auto,13756,Petrol,20,61.4,1.0,11998
skoda,Octavia,2019,Manual,24117,Diesel,150,68.9,1.6,12498
skoda,Fabia,2017,Manual,28500,Petrol,20,60.1,1.2,7499
skoda,Kodiaq,2019,Automatic,9587,Diesel,145,37.2,2.0,28999
skoda,Fabia,2017,Manual,14898,Petrol,150,64.2,1.0,9499
skoda,Fabia,2017,Manual,20710,Petrol,145,57.7,1.0,7599
skoda,Superb,2016,Manual,18880,Petrol,30,57.7,1.4,11998
skoda,Superb,2018,Semi-Auto,6241,Petrol,145,36.7,1.5,18798
skoda,Fabia,2017,Automatic,14863,Petrol,145,61.4,1.0,9857
skoda,Superb,2018,Semi-Auto,13510,Diesel,145,65.7,1.6,17800
skoda,Citigo,2017,Automatic,17000,Petrol,0,65.7,1.0,6991
skoda,Fabia,2017,Manual,20378,Petrol,145,64.2,1.0,8650
skoda,Superb,2019,Semi-Auto,14757,Diesel,145,62.8,2.0,18798
skoda,Superb,2016,Semi-Auto,59183,Diesel,30,61.4,2.0,13998
skoda,Yeti Outdoor,2015,Manual,61120,Diesel,150,55.4,2.0,10281
skoda,Citigo,2016,Manual,23643,Petrol,20,64.2,1.0,5991
skoda,Fabia,2015,Manual,56746,Petrol,20,58.8,1.2,5700
skoda,Yeti Outdoor,2014,Manual,35199,Diesel,150,55.4,2.0,8998
skoda,Fabia,2016,Manual,40239,Petrol,20,60.1,1.2,8398
skoda,Kodiaq,2017,Manual,40221,Diesel,160,52.3,2.0,16898
skoda,Fabia,2016,Manual,53342,Petrol,20,58.9,1.2,8298
skoda,Fabia,2018,Manual,12458,Petrol,145,57.7,1.0,7490
skoda,Octavia,2017,Manual,21709,Diesel,145,65.7,2.0,11910
skoda,Superb,2017,Semi-Auto,12338,Petrol,145,43.5,2.0,17998
skoda,Fabia,2018,Manual,10929,Petrol,145,57.7,1.0,9298
skoda,Citigo,2016,Manual,32476,Petrol,20,62.8,1.0,6500
skoda,Yeti Outdoor,2015,Manual,42531,Diesel,200,48.7,2.0,8995
skoda,Citigo,2014,Manual,61399,Petrol,20,62.8,1.0,4498
skoda,Citigo,2018,Manual,11726,Petrol,145,64.2,1.0,7498
skoda,Karoq,2019,Automatic,9294,Diesel,150,42.8,2.0,26112
skoda,Fabia,2017,Manual,30713,Petrol,20,60.1,1.2,8291
skoda,Fabia,2018,Manual,6528,Petrol,145,57.7,1.0,9298
skoda,Octavia,2018,Manual,18768,Diesel,145,68.9,1.6,12498
skoda,Octavia,2018,Manual,21300,Diesel,145,68.9,1.6,12498
skoda,Octavia,2016,Manual,24615,Petrol,30,57.7,1.2,9998
skoda,Karoq,2019,Manual,2342,Diesel,145,42.8,2.0,23991
skoda,Octavia,2017,Manual,27485,Petrol,150,58.9,1.0,10250
skoda,Karoq,2019,Manual,4599,Diesel,145,42.8,2.0,24396
skoda,Fabia,2016,Manual,16902,Petrol,20,60.1,1.0,6498
skoda,Fabia,2015,Manual,46992,Petrol,20,58.8,1.0,6298
skoda,Fabia,2018,Manual,11572,Petrol,145,57.7,1.0,9298
skoda,Fabia,2019,Manual,5255,Petrol,145,60.1,1.0,12998
skoda,Superb,2017,Manual,39160,Diesel,20,68.9,1.6,12698
skoda,Yeti Outdoor,2017,Semi-Auto,20399,Petrol,150,51.4,1.2,13298
